isbn,e-isbn,title,auth-first,auth-last,trnsl-first,trnsl-last,publisher,genre,price,pubdate mo,pubdate yr,language,country,addl auth,addl trnsl,auth gender,trnsl gend
9.78023E+12,,Friend,Paek,Nam-Nyong,Immanuel,Kim,Columbia University Press,Fiction,20,Apr,2020,Korean,Democratic Peoples Republic of Korea,,,Male,Male
9.78194E+12,,Cruise of Shadows,Jean,Ray,Scott,Nicolay,Wakefield Press,Fiction,15.95,Dec,2019,Flemish,Belgium,,,Male,Male
9.78191E+12,9.78191E+12,I Don't Expect Anyone to Believe Me,Juan Pablo,Villalobos,Daniel,Hahn,And Other Stories,Fiction,17.95,May,2020,Spanish,Mexico,,,Male,Male
9.78191E+12,9.78191E+12,Wretchedness,Andrzej,Tichy,Nichola,Smalley,And Other Stories,Fiction,16.95,Jun,2020,Swedish,Sweden,,,Male,Female
9.78191E+12,,Silent Fury: The El Bordo Mine Fire,Yuri,Herrera,Lisa,Dillman,And Other Stories,Nonfiction,15.95,Jun,2020,Spanish,Mexico,,,Male,Female
9.78191E+12,,Many People Die Like You,Lina,Wolff,Saskia,Vogel,And Other Stories,Fiction,16.95,Aug,2020,Swedish,Sweden,,,Female,Female
9.78191E+12,9.78191E+12,Slash and Burn,Claudia,Hernandez,Julia,Sanches,And Other Stories,Fiction,15.95,Aug,2020,Spanish,El Salvador,,,Female,Female
9.78148E+12,,Last Days of El Comandante,Alberto,Barrera Tyszka,Rosalind,Harvey,University of Texas,Fiction,19.95,Feb,2020,Spanish,Venezuela,,Jessie Mendez Sayer,Male,Female
9.78148E+12,,Animals at the End of the World,Gloria Susana,Esquivel,Robin,Myers,University of Texas,Fiction,19.95,Mar,2020,Spanish,Colombia,,,Female,Female
9.78069E+12,,"Final Matters: Selected Poems, 2004-2010",Szilard,Borbely,Ottilie,Mulzet,Princeton,Poetry,19.95,Feb,2019,Hungarian,Hungary,,,Male,Female
9.78069E+12,,Selected Poems,Giovanni,Pascoli,Taije,Silverman,Princeton,Poetry,19.95,Oct,2019,Italian,Italy,,Marina Della Putta Johnston,Male,Female
9.78162E+12,,Old Woman and the River,Ismail Fahd,Ismail,Sophia,Vasalou,Interlink,Fiction,15,Sep,2019,Arabic,Kuwait,,,Male,Female
9.78023E+12,,Fandango &amp; Other Stories,Alexander,Grin,Bryan,Karetnyk,Columbia University Press,Fiction,16.95,Jan,2020,Russian,Russia,,,Male,Male
9.78177E+12,,Drama Queens,Vickie,Gendreau,Aimee,Wall,Book*hug,Fiction,20,Oct,2019,French,Canada,,,Female,Female
9.78081E+12,,All My Cats,Bohumil,Hrabal,Paul,Wilson,New Directions,Nonfiction,17.95,Nov,2019,Czech,Czech Republic,,,Male,Male
9.781E+12,,Book of Minutes,Gemma,Gorga,Sharon,Dolin,Oberlin College Press,Poetry,16.95,Apr,2019,Catalan,Spain,,,Female,Female
9.7808E+11,,Miss Iceland,Audur Ava,Olafsdottir,Brian,Fitzgibbon,Black Cat,Fiction,16,Jun,2020,Icelandic,Iceland,,,Female,Male
9.78194E+12,,In the Valley of Tears,Patrick,Autreaux,Eduardo,Febles,The Unconscious in Translation,Nonfiction,19.95,Oct,2019,French,France,,,Male,Male
9.78156E+12,,Wind that Lays Waste,Selva,Almada,Chris,Andrews,Graywolf,Fiction,15,Jul,2019,Spanish,Argentina,,,Female,Male
9.78082E+12,,Frayed Light,Yonatan,Berg,Joanna,Chen,Wesleyan University Press,Poetry,14.95,Aug,2019,Hebrew,Israel,,,Male,Female
9.78141E+12,,Stories of the Sahara,,Sanmao,Mike,Fu,Bloomsbury,Nonfiction,28,Jan,2020,Chinese,China,,,Female,Male
9.78037E+12,,Like Flies from Afar,K,Ferrari,Adrian Nathan,West,FSG,Fiction,25,Mar,2020,Spanish,Argentina,,,Male,Male
9.78037E+12,,Celestial Hunter,Roberto,Calasso,Richard,Dixon,FSG,Nonfiction,35,Apr,2020,Italian,Italy,,,Male,Male
9.781E+12,,Reading Is Walking,Goncalo,Tavares,Rhett,McNeil,Quantum Prose,Poetry,25,Nov,2019,Portuguese,Portugal,,,Male,Male
9.78019E+12,,Defiance of the Rose,Perveen,Shakir,Naima,Rashid,Oxford University Press,Poetry,15,Oct,2019,Urdu,Pakistan,,,Female,Female
9.78155E+12,,Pine Islands,Marion,Poschmann,Jen,Calleja,Coach House Books,Fiction,17.95,Apr,2020,German,Germany,,,Female,Female
9.78144E+12,,Full Pomegranate,Avrom,Sutzkever,Richard,Fein,Excelsior Editions,Poetry,24.95,Jan,2019,Yiddish,Belarus,,,Male,Male
9.78195E+12,,Last Innocence/Lost Adventures,Alejandra,Pizarnik,Cecilia,Rossi,Ugly Duckling,Poetry,15,Dec,2019,Spanish,Argentina,,,Female,Female
9.78195E+12,,Tradition of Rupture,Alejandra,Pizarnik,Cole,Heinowitz,Ugly Duckling,Nonfiction,18,Dec,2019,Spanish,Argentina,,,Female,Female
9.7803E+12,,Punishment,Tahar Ben,Jelloun,Linda,Coverdale,Yale University Press,Fiction,25,Apr,2020,French,Morocco,,,Male,Female
9.78191E+12,,Summer of Reckoning,Marion,Brunet,Katherine,Gregor,Bitter Lemon,Fiction,14.95,Apr,2020,French,France,,,Female,Female
9.78194E+12,,Cockfight,Maria Fernanda,Ampuero,Frances,Riddle,Feminist Press,Fiction,15.95,May,2020,Spanish,Ecuador,,,Female,Female
9.78195E+12,,Eighth Life,Nino,Haratischvili,Charlotte,Collins,Scribe,Fiction,28,Apr,2020,German,Georgia,,Ruth Martin,Female,Female
9.78197E+12,,Automatic Eve,Rokuro,Inui,Matt,Treyvaud,Haikasoru,Fiction,16.99,Aug,2019,Japanese,Japan,,,Male,Male
9.78194E+12,,Tracing the Unspoken,Milan,Selj,Harvey,Vincent,Midsummer Night's Press,Poetry,13.95,Dec,2019,Slovenian,Slovenia,,,Male,Male
9.78194E+12,,Death,Zalman,Shneour,Daniel,Kennedy,Wakefield Press,Fiction,15.95,Oct,2019,Yiddish,Belarus,,,Male,Male
9.78178E+12,,Catalan Poems,Pere,Gimferrer,Adrian Nathan,West,Carcanet Press,Poetry,21.99,Apr,2019,Catalan,Spain,,,Male,Male
9.78047E+12,,Gold and Myrrh,Paul,Keller,Kerry,Nitz,K A Nitz,Fiction,15,Nov,2019,German,Germany,,,Male,Male
9.78194E+12,,Drive,Yair,Assulin,Jessica,Cohen,New Vessel Press,Fiction,15.95,Apr,2020,Hebrew,Israel,,,Male,Female
9.78058E+12,,Archives of Memories,Yefim,Medvedovskiy,Alexandra,Palmer,White Nights Press,Poetry,14.99,Jul,2019,Russian,Russia,,,Male,Female
9.78195E+12,,Bleeding from All 5 Senses,Mario Santiago,Papasquiaro,Cole,Heinowitz,White Pine,Poetry,18,Dec,2019,Spanish,Mexico,,,Male,Female
9.78163E+12,,Silence of the Chagos,Shenaz,Patel,Jeffrey,Zuckerman,Restless Books,Fiction,17.99,Nov,2019,French,Mauritius,,,Female,Male
9.78163E+12,,Glory and Its Litany of Horrors,Fernanda,Torres,Eric,Becker,Restless Books,Fiction,17.99,Jul,2019,Portuguese,Brazil,,,Female,Male
9.78168E+12,,Malicroix,Henri,Bosco,Joyce,Zonana,New York Review Books,Fiction,17.95,Feb,2020,French,France,,,Male,Female
9.7803E+12,,Dostoyevsky Reads Hegel in Siberia and Bursts into Tears,Laszlo,Foldenyi,Ottilie,Mulzet,Yale University Press,Nonfiction,26,Feb,2020,Hungarian,Hungary,,,Male,Female
9.78198E+12,,Black Jersey,Jorge,Zepeda Patterson,Achy,Obejas,Random House,Fiction,27,Jun,2019,Spanish,Mexico,,,Male,Female
9.78156E+12,,Manhattan Tropics,Guillermo,Cotto-Thorner,J. Bret,Maney,Arte Publico,Fiction,17.95,Apr,2019,Spanish,Puerto Rico,,,Male,Male
7876,,Tales of the Disturbed,Yoshio,Toyoshima,J. D.,Wisgo,J.D. Wisgo,Fiction,0.99,Dec,2018,Japanese,Japan,,,Male,Male
82699,,Spirit Drum,Kyusaku,Yumeno,J. D. ,Wisgo,J.D. Wisgo,Fiction,0.99,Dec,2019,Japanese,Japan,,,Male,Male
7329,,Two of Six: A Captain's Dilemma,Tomohito,Moriyama,J. D. ,Wisgo,J.D. Wisgo,Fiction,0.99,Aug,2018,Japanese,Japan,,,Male,Male
755,,Classic Japanese Fairy Tales: Father of Modern Japanese Fairy Tales,Mimei,Ogawa,J. D. ,Wisgo,J.D. Wisgo,Fiction,0.99,Jun,2018,Japanese,Japan,,,Male,Male
79596,,Eighteen O'Clock Music Bath,Juza,Unno,J. D. ,Wisgo,J.D. Wisgo,,0.99,Feb,2018,Japanese,Japan,,,Male,Male
783,,Science: Hopes &amp; Fears,Juza,Unno,J. D.,Wisgo,J.D. Wisgo,Fiction,0.99,Jan,2018,Japanese,Japan,,,Male,Male
9.78981E+12,,New Sun Rises Over the Old Land,Suon,Sorin,Roger,Nelson,National University of Singapore Press,Nonfiction,18,Mar,2020,,Cambodia,,,Male,Male
9.78086E+12,,Ice,Sonallah,Ibrahim,Margaret,Litvin,Seagull Books,Fiction,21.5,Nov,2019,Arabic,Egypt,,,Male,Female
9.78086E+12,,Mydriasis Followed by To the Icebergs,J. M. G.,Le Clezio,Teresa Lavender,Fagan,Seagull Books,Poetry,21.5,Sep,2019,French,France,,,Male,Female
9.78086E+12,,Camille in October,Mireille,Best,Stephanie,Schechner,Seagull Books,Fiction,24.5,Dec,2019,French,France,,,Female,Female
9.78198E+12,,Way Through the Woods: On Mushrooms and Mourning,Litt Woon,Long,Barbara,Haveland,Seagull Books,Nonfiction,26,Jul,2019,Norwegian,Malaysia,,,Female,Female
9.78086E+12,,"Sex of the Angels, the Saints in Their Heaven",Raoul,Schrott,Karen,Leeder,Seagull Books,Fiction,27.5,Feb,2019,German,Austria,,,Male,Female
9.78178E+12,,Impossible Loves,Dario,Jaramillo,Richard,Gwyn,Carcanet Press,Poetry,18.99,Dec,2019,Spanish,Colombia,,,Male,Male
9.7803E+12,,Third Walpurgis Night,Karl,Kraus,Fred,Bridgham,Yale University Press,Nonfiction,35,Jun,2020,German,Austria,,Edward Timms,Male,Male
9.7803E+12,,I Live in the Slums,Xue,Can,Karen,Gernant,Yale University Press,Fiction,26,May,2020,Chinese,China,,Chen Zeping,Female,Both
9.7803E+12,,How tto Find a Higgs Boson--and Other Big Mysteries in the World of the Very Small,Ivo,Van Vulpen,David,McKay,Yale University Press,Nonfiction,28,Feb,2020,Dutch,Netherlands,,,Male,Male
9.7803E+12,,Late Stalinism,Evgeny,Dobrenko,Jesse,Savage,Yale University Press,Nonfiction,65,May,2020,Russian,Russia,,,Male,Male
9.7803E+12,,Public Freedoms in the Islamic State,Rached,Ghannouchi,David,Johnston,Yale University Press,Nonfiction,65,May,2020,Arabic,Tunisia,,,Male,Male
9.78168E+12,,Temptation,Janos,Szekely,Mark,Baczoni,New York Review Books,Fiction,19.95,Feb,2020,Hungarian,Hungary,,,Male,Male
9.78168E+12,,Marrow and Bone,Walter,Kempowski,Charlotte,Collins,New York Review Books,Fiction,16.95,Mar,2020,German,Germany,,,Male,Female
9.78168E+12,,Paris Journal,Curzio,Malaparte,Stephen,Twilley,New York Review Books,Nonfiction,18.95,May,2020,Italian,Italy,,,Male,Male
9.78168E+12,,No Room at the Morgue,Jean-Patrick,Manchette,Alyson,Waters,New York Review Books,Fiction,16.95,Aug,2020,French,France,,,Male,Female
9.78168E+12,,Winter in Wartime,Jan,Terlouw,Laura,Watkinson,New York Review Books,Fiction,12.99,Feb,2020,Dutch,Netherlands,,,Male,Female
9.78194E+12,,Villa of Delirium,Adrien,Goetz,Natasha,Lehrer,New Vessel Press,Fiction,25.95,Aug,2020,French,France,,,Male,Female
9.78194E+12,,I Belong to Vienna,Anna,Goldenberg,Alta,Price,New Vessel Press,Nonfiction,24.95,Jun,2020,German,Austria,,,Female,Female
9.78164E+12,,Tropic of Violence,Nathacha,Appanah,Geoffrey,Strachan,Graywolf,Fiction,16,May,2020,French,Mauritius,,,Female,Male
9.78164E+12,,Fallen,Carlos Manuel,Alvarez,Frank,Wynne,Graywolf,Fiction,16,Jun,2020,Spanish,Cuba,,,Male,Male
9.78185E+12,,Great Homecoming,Anna,Kim,Jamie Lee,Searle,Granta,Fiction,17.99,Mar,2020,German,Korea,,,Female,Female
9.78133E+12,,Luminous Republic,Andres,Barba,Lisa,Dillman,Mariner Books,Fiction,14.99,Apr,2020,Spanish,Spain,,,Male,Female
9.78037E+12,,Fracture,Andres,Neuman,Nick,Caistor,FSG,Fiction,28,May,2020,Spanish,Argentina,,Lorenza Garcia,Male,Both
9.78164E+12,,Strange Weather in Tokyo,Hiromi,Kawakami,Allison Markin,Powell,Counterpoint,Fiction,16.95,Nov,2017,Japanese,Japan,,,Female,Female
9.78159E+12,,Do Fish Sleep?,Jens,Raschke,Belinda,Cooper,Enchanted Lion,Children's,16.95,Oct,2019,German,Germany,,,Male,Female
9.78177E+12,,Winterlust: Finding Beauty in the Fiercest Season,Bernd,Brunner,Mary Catherine,Lawler,Greystone Books,Nonfiction,24.95,Nov,2019,German,Germany,,,Male,Male
9.78037E+12,,Mutations,Jorge,Comensal,Charlotte,Whittle,FSG,Fiction,25,Nov,2019,Spanish,Mexico,,,Male,Female
9.78163E+12,,Daniel and Ismail,Juan Pablo,Iglesias,Randa,Sayegh,Yonder,Children's,19.99,Aug,2019,Spanish,Chile,,Ilan Stavans; Eliezer Nowodworski; Frieda Press-Danieli;,Male,Both
9.78045E+12,,Girl Who Lived Twice,David,Lagrcrantz,George,Goullding,Knopf,Fiction,27.95,Aug,2019,Swedish,Sweden,,,Male,Male
9.78179E+12,,Ingenious Language: Nine Epic Reasons to Love Greek,Andrea,Marcolongo,Will,Schutt,Europa Editions,Nonfiction,15.95,Sep,2019,Italian,Italy,,,Female,Male
9.78049E+12,,Zen and the Art of Murder,Oliver,Bottini,Jamie,Bulloch,Dover Publications,Fiction,16.95,Nov,2019,German,Germany,,,Male,Male
9.78148E+12,,Bowie: An Illustrated Life,Fran,Ruiz,Ned,Sublette,University of Texas,Nonfiction,21.95,Sep,2019,Spanish,Spain,,,Male,Male
9.78169E+12,,Flying Boat Mystery,Franco,Vailati,Igor,Longo,Locked Room International,Fiction,19.99,Nov,2019,Italian,Italy,,,Male,Male
9.78178E+12,,Isolde,Irina,Odoevtseva,Bryan,Karetnyk,Pushkin Press,Fiction,18,Nov,2019,Russian,Russia,,Irina Steinberg,Female,Both
9.78067E+12,,On the Shoulders of Giants,Umberto,Eco,Alastair,McEwen,Belknap,Nonfiction,27.95,Oct,2019,Italian,Italy,,,Male,Male
9.78161E+12,,Older Brother,Mahir,Guven,Tina,Kover,Europa Editions,Fiction,17,Oct,2019,French,France,,,Male,Female
9.78037E+12,,Long Live Latin: The Pleasures of a Useless Language,Nicola,Gardini,Todd,Portnowitz,FSG,Nonfiction,28,Nov,2019,Italian,Italy,,,Male,Male
9.78161E+12,,Long Summer Nights,Aharon,Appelfeld,Jeffrey,Green,Triangle Square,Children's,18.95,Aug,2019,Hebrew,Israel,,,Male,Male
9.78159E+12,,Life As a Mini Hero,Oliver,Tallec,Claudia Zoe,Bedrick,Enchanted Lion,Children's,16.95,Aug,2019,French,France,,,Male,Female
9.78145E+12,,Sleuth &amp; Solve: 20+ Mind-Twisting Mysteries,Ana,Gallo,Feather,Flores,Chronicle,Children's,17.99,Aug,2019,Catalan,Spain,,,Female,Female
9.78191E+12,,Oscar Seeks a Friend,Pawel,Pawlak,Antonia,Lloyd-Jones,Lantana,Children's,17.99,Oct,2019,Polish,Poland,,,Male,Female
9.7811E+12,,"Think, Write, Speak: Uncollected Essays, Reviews, Interviews, and Letters to the Editor",Vladimir,Nabokov,Brian,Boyd,Knopf,Nonfiction,30,Nov,2019,Russian,Russia,,Anastasia Tolstoy,Male,Both
9.7815E+12,,Zookeeper's War: An Incredible True Story from the Cold War,J.W.,Mohnhaupt,Shelley,Frisch,Simon &amp; Schuster,Nonfiction,26,Nov,2019,German,Germany,,,Male,Female
9.78161E+12,,Passport to Death,Yigal,Zur,Sara,Kitai,Oceanview,Fiction,26.95,Nov,2019,Hebrew,Israel,,,Male,Female
9.78177E+12,,Clothesline,,Orbie,Karen,Li,Owlkids,Children's,16.95,Oct,2019,French,France,,,Female,Female
9.78177E+12,,"Bon Voyage, Mister Rodriguez",Christiane,Duchesne,Carolyn,Perkes,Pajama,Children's,18.95,Nov,2019,French,Canada,,,Female,Female
9.7815E+12,,Crossed-Out Notebook,Nicolas,Giacobone,Megan,McDowell,Scribner,Fiction,25,Sep,2019,Spanish,Argentina,,,Male,Female
9.78161E+12,,Summer with Montaigne,Antoine,Compagnon,Tina,Kover,Europa Editions,Nonfiction,15,May,2019,French,France,,,Male,Female
9.78161E+12,,Out of Italy,Fernand,Braudel,Sian,Reynolds,Europa Editions,Nonfiction,17,Jul,2019,French,France,,,Male,Female
9.78161E+12,,New Sublime: Ten Timeless Lessons on the Classics,Piero,Boitani,Ann,Goldstein,Europa Editions,Nonfiction,18,Aug,2019,Italian,Italy,,,Male,Female
9.78161E+12,,Berezina: On Three Wheels from Moscow to Paris Chasing Napoleon's Epic Fail,Sylvain,Tesson,Katherine,Gregor,Europa Editions,Nonfiction,15,Nov,2019,French,France,,,Male,Female
9.78161E+12,,Incidental Inventions,Elena,Ferrante,Ann,Goldstein,Europa Editions,Nonfiction,20,Nov,2019,Italian,Italy,,,Female,Female
9.78161E+12,,Girl with the Leica,Helena,Janeczek,Ann,Goldstein,Europa Editions,Fiction,18,Oct,2019,Italian,Italy,,,Female,Female
9.78161E+12,,Measure of a Man,Marco,Malvaldi,Howard,Curtis,Europa Editions,Fiction,23.95,Oct,2019,Italian,Italy,,Katherine Gregor,Male,Both
9.78161E+12,,After the War,Herve,Le Corre,Sam,Taylor,Europa Editions,Fiction,19,Sep,2019,French,France,,,Male,Male
9.78161E+12,,Murder Island,Carlo,Bonini,Antony,Shugaar,Europa Editions,Nonfiction,17,Dec,2019,Italian,Italy,,,Male,Male
9.78161E+12,,Elena Ferrante. Keywords,Tiziana,de Rogatis,Will,Schutt,Europa Editions,Nonfiction,18,Dec,2019,Italian,Italy,,,Female,Male
9.78161E+12,,Enlightenment of the Greengage Tree,Shokoofeh,Azar,Shokoofeh,Azar,Europa Editions,Fiction,18,Jan,2020,Farsi,Iran,,,Female,Female
9.78161E+12,,Just After the Wave,Sandrine,Collette,Alison,Anderson,Europa Editions,Fiction,18,Jan,2020,French,France,,,Female,Female
9.78161E+12,,Blues for Outlaw Hearts and Broken Whores,Massimo,Carlotto,Will,Schutt,Europa Editions,Fiction,17,Feb,2020,Italian,Italy,,,Male,Male
9.78161E+12,,"Garlic, Mint, and Sweet Basil",Jean-Claude,Izzo,Howard,Curtis,Europa Editions,Nonfiction,14,Jul,2020,French,France,,,Male,Male
9.78161E+12,,"Travels with Marx: Destinations, Reflections, and Encounters",Marcello,Musto,Patrick,Camiller,Europa Editions,Nonfiction,16,Oct,2020,Italian,Italy,,,Male,Male
9.78161E+12,,Lying Life of Adults,Elena,Ferrante,Ann,Goldstein,Europa Editions,Fiction,26,Sep,2020,Italian,Italy,,,Female,Female
9.78161E+12,,Memory of Babel,Christelle,Dabos,Hildegarde,Serle,Europa Editions,Fiction,20,Sep,2020,French,France,,,Female,Female
9.78161E+12,,Breasts and Eggs,Mieko,Kawakami,Sam,Bett,Europa Editions,Fiction,27,Apr,2020,Japanese,Japan,,David Boyd,Female,Male
9.78161E+12,,Fresh Water for Flowers,Valerie,Perrin,Hildegarde,Serle,Europa Editions,Fiction,26,Jul,2020,French,France,,,Female,Female
9.78161E+12,,Beautiful,Massimo,Cuomo,Will,Schutt,Europa Editions,Fiction,17,Mar,2020,Italian,Italy,,,Male,Male
9.78161E+12,,Strange Country,Muriel,Barbery,Alison,Anderson,Europa Editions,Fiction,18,Apr,2020,French,France,,,Female,Female
9.78161E+12,,Shooting Down Heaven,Jorge,Franco,Andrea,Rosenberg,Europa Editions,Fiction,18,May,2020,Spanish,Colombia,,,Male,Female
9.78161E+12,,Garden of Monsters,Lorenza,Pieri,Liesl,Schillinger,Europa Editions,Fiction,17,Jun,2020,Italian,Italy,,,Female,Female
9.78161E+12,,Three,Dror,Mishani,Jessica,Cohen,Europa Editions,Fiction,25,Jun,2020,Hebrew,Israel,,,Male,Female
9.78161E+12,,Puppies for the Bastards of Pizzofalcone,Maurizio,de Giovanni,Antony,Shugaar,Europa Editions,Fiction,18,Jul,2020,Italian,Italy,,,Male,Male
9.78125E+12,,Absolution,Yrsa,Sigurdardottir,Victoria,Cribb,Minotaur,Fiction,28.99,Feb,2020,Icelandic,Iceland,,,Female,Female
9.78006E+12,,Only Child,Mi-ae,Seo,Jung,Yewon,Ecco,Fiction,26.99,Feb,2020,Korean,Korea,,,Female,Female
9.78195E+12,,Law of Lines,Hye-young,Pyun,Sora,Kim-Russell,Arcade,Fiction,24.99,May,2020,Korean,Korea,,,Female,Female
9.78195E+12,,No Presents Please: Mumbai Stories,Jayant,Kaikini,Tejaswini,Niranjana,Catapult,Fiction,16.95,Jul,2020,Kannada,India,,,Male,Female
9.78023E+12,,Other Moons: Vietnamese Short Stories of the American War and Its Aftermath,Quan Manh,Ha,Joseph,Babcock,Columbia University Press,Nonfiction,27,Aug,2020,Vietnamese,Vietnam,,,Both,Male
810134675,,Wild Mustard: New Voices from Vietnam,Various,Various,Various,Various,Curbstone,Fiction,18.95,Apr,2017,Vietnamese,Vietnam,,,Both,Both
9.78157E+12,,When the Whales Leave,Yuri,Rytkheu,Ilona Yazhbin,Chavasse,Milkweed,Fiction,14,Mar,2020,Russian,Russia,,,Male,Female
1933227850,,Chiquinho,Baltasar,Lopes,Isabel P.B. Feo ,Rodrigues,Tagus Press,Fiction,19.95,May,2019,Portuguese,Cape Verde,,Carlos Almeida,Male,Both
9.78163E+12,,Toradora! (Light Novel) Vol. 4,Yuyoka,Takemiya,Jan,Cash,Seven Seas,Fiction,13.99,Feb,2019,Japanese,Japan,,Vincent Castaneda,Female,Both
9.78164E+12,,Toradora! (Light Novel) Vol. 5,Yuyoka,Takemiya,Jan,Cash,Seven Seas,Fiction,13.99,May,2019,Japanese,Japan,,Vincent Castaneda,Female,Both
9.78164E+12,,Toradora! (Light Novel) Vol. 7,Yuyoka,Takemiya,Jan,Cash,Seven Seas,Fiction,13.99,Oct,2019,Japanese,Japan,,Vincent Castaneda,Female,Both
9.78164E+12,,Toradora! (Light Novel) Vol. 8,Yuyoka,Takemiya,Jan,Cash,Seven Seas,Fiction,13.99,Dec,2019,Japanese,Japan,,Vincent Castaneda,Female,Both
9.78165E+12,,Toradora! (Light Novel) Vol. 9,Yuyoka,Takemiya,Jan,Cash,Seven Seas,Fiction,13.99,Jan,2020,Japanese,Japan,,Vincent Castaneda,Female,Both
9.78165E+12,,Toradora! (Light Novel) Vol. 10,Yuyoka,Takemiya,Jan,Cash,Seven Seas,Fiction,13.99,Jun,2020,Japanese,Japan,,Vincent Castaneda,Female,Both
9.78032E+12,,"Accel World, Vol. 5: The Floating Starlight Bridge",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,13,Nov,2015,Japanese,Japan,,,Male,Female
9.78032E+12,,"Accel World, Vol. 6: Shrine Maiden of the Sacred Fire",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,13,Mar,2016,Japanese,Japan,,,Male,Female
9.78032E+12,,"Accel World, Vol. 7: Armor of Catastrophe",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,13,Sep,2016,Japanese,Japan,,,Male,Female
9.78032E+12,,"Accel World, Vol. 8: The Binary Stars of Destiny ",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,13,Dec,2016,Japanese,Japan,,,Male,Female
9.78032E+12,,"Accel World, Vol. 9: The Seven-Thousand-Year Prayer",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,13,Mar,2017,Japanese,Japan,,,Male,Female
9.78032E+12,,"Accel World, Vol. 10: Elements",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,13,Jun,2017,Japanese,Japan,,,Male,Female
9.78032E+12,,"Accel World, Vol. 11: The Carbide Wolf ",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Sep,2017,Japanese,Japan,,,Male,Female
9.78032E+12,,"Accel World, Vol. 12: The Red Crest",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Dec,2017,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 13: Signal Fire at the Water's Edge",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Apr,2018,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 14: Archangel of Savage Light",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Jun,2018,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 15: The End and the Beginning",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Sep,2018,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 16: Snow White's Slumber",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Dec,2018,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 17: Cradle of Stars",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Mar,2019,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 18: The Black Dual Swordsman",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Jun,2019,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 19: Pull of the Dark Nebula",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Sep,2019,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 20: The Rivalry of White and Black",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Dec,2019,Japanese,Japan,,,Male,Female
9.78198E+12,,"Accel World, Vol. 21: The Snow Sprite",Reki,Kawahara,Jocelyn,Allen,Yen On,Fiction,14,Apr,2020,Japanese,Japan,,,Male,Female
9.78198E+12,,"86--Eighty-Six, Vol. 2: Run Through the Battlefront (Start)",Asato,Asato,Roman ,Lempert,Yen On,Fiction,14,Jul,2019,Japanese,Japan,,,Female,Male
9.78198E+12,,"86--Eighty-Six, Vol. 3: Run Through the Battlefront (Finish)",Asato,Asato,Roman ,Lempert,Yen On,Fiction,14,Nov,2019,Japanese,Japan,,,Female,Male
9.78198E+12,,"86--Eighty-Six, Vol. 4: Under Pressure",Asato,Asato,Roman ,Lempert,Yen On,Fiction,14,Mar,2020,Japanese,Japan,,,Female,Male
9.78191E+12,,After the Finale,Zhou,Daxin,Wu,Jiamei,ACA Publishing Ltd,Fiction,15.99,Sep,2019,Chinese,China,,,Male,Female
9.78191E+12,,Spring in Winter: Volume 1,Guowen,Li,??,??,ACA Publishing Ltd,Fiction,20.99,Dec,2018,Chinese,China,,,Male,Undisclosed
9.78191E+12,,Spring in Winter: Volume 2,Guowen,Li,??,??,ACA Publishing Ltd,Fiction,20.99,May,2019,Chinese,China,,,Male,Undisclosed
9.78191E+12,,Playing Chess with the Devil,Yawen,Zhang,??,??,ACA Publishing Ltd,Nonfiction,27.99,Apr,2018,Chinese,China,,,Female,Undisclosed
9.78191E+12,,Mastiffs of the Plateau,Yang,Zhijun,Jiang,Lin,ACA Publishing Ltd,Nonfiction,15.99,Oct,2018,Chinese,China,,,Male,Male
9.78191E+12,,Man and His Horse,Xie,Wenwei,??,??,ACA Publishing Ltd,Fiction,27.99,Apr,2018,Chinese,China,,,Male,Undisclosed
9.78191E+12,,Evolution of China's Diplomacy in the Modern Era,Yang,Jiemian,Sun,Xinwei,ACA Publishing Ltd,Nonfiction,12.99,May,2019,Chinese,China,,,Male,Female
