isbn	e-isbn	title	auth-first	auth-last	trnsl-first	trnsl-last	publisher	genre	price	pubdate mo	pubdate yr	language	country	addl auth	addl trnsl	auth gender	trnsl gend
9781635420180		I Just Wanted to Save My Family	Stephan	Pelissier	Adriana	Hunter	Other Press	Nonfiction	16.99	Jan	2021	French	France			Male	Female
9780473545482		Forefathers and Scions	Georg	Engel	Kerry	Nitz	K A Nitz	Fiction	20.00	Nov	2020	German	Germany			Male	Male
9781939810724		Salt Water	Josep	Pla	Peter	Bush	Archipelago	Fiction	20.00	Nov	2020	Catalan	Spain			Male	Male
9781635429879		Last Interview	Eshkol	Nevo	Sondra	Silverston	Other Press	Fiction	18.99	Oct	2020	Hebrew	Israel			Male	Female
9781939810649		Allegria	Giuseppe	Ungaretti	Geoffrey	Brock	Archipelago	Poetry	18.00	Oct	2020	Italian	Italy			Male	
9781782275008		Honjin Murders	Seishi	Yokomizo	Louise Heal	Kawai	Pushkin Press	Fiction	14.95	Aug	2020	Japanese	Japan			Male	Female
9781782274568		Murder in the Crooked House	Soji	Shimada	Louise Heal	Kawai	Pushkin Press	Fiction	14.95	Jun	2019	Japanese	Japan			Male	Female
9781542092425	9781542092432	Fires of Change	Sarah 	Lark	Kate 	Northrop	AmazonCrossing	Fiction	14.95	Oct	2020	German	Germany			Female	Female
9781542022408	9781542004626	Your Story, My Story	Connie 	Palmen	Eileen J. 	Stevens	AmazonCrossing	Fiction	24.95	Jan	2021	Dutch	Netherlands		Anna Asbury	Female	Female
9781542021838	9781542021845	In Bad Company	Viveca 	Sten	Marlaine 	Delargy	AmazonCrossing	Fiction	14.95	Jan	2021	Swedish	Sweden			Female	Undisclosed
9781542043151		Gerta	Katerina 	Tuckova	Veronique 	Firkusny	AmazonCrossing	Fiction	24.95	Feb	2021	Czech	Czech Republic			Female	Female
9781542020473		The Ardent Swarm	Yamen 	Manai	Lara 	Vergnaud	AmazonCrossing	Fiction	24.95	Feb	2021	French	Tunisia			Male	Female
9781646090754		NieR:Automata - YoRHa Boys	Jun	Eishima	Stephen	Kohler	Square Enix Books	Fiction	14.99	Oct	2020	Japanese	Japan			Female	Male
9781644450475		Twilight Zone	Nona	Fernandez	Natasha	Wimmer	Graywolf	Fiction	16.00	Mar	2021	Spanish	Chile			Female	Female
9781635576917		There's No Such Thing As an Easy Job	Kikuko	Tsumura	Polly	Barton	Bloomsbury	Fiction	18.00	Mar	2021	Japanese	Japan			Female	Female
9780374211899		Mona	Pola	Oloixarac	Adam	Morris	FSG	Fiction	25.00	Mar	2021	Spanish	Argentina			Female	Male
9781939810960		If You Kept a Record of Sins	Andrea	Bajani	Elizabeth	Harris	Archipelago	Fiction	18.00	Mar	2021	Italian	Italy			Male	Female
9781939810946		Everything Like Before	Kjell	Askildsen	Sean	Kinsella	Archipelago	Fiction	21.00	Apr	2021	Norwegian	Norway			Male	Male
9781734976649		Fragments from a Found Notebook	Mihail	Sebastian	Christina	Tudor-Sideri	Sublunary Editions	Fiction	16.00	Dec	2020	Romanian	Romania			Male	Female
9781939810748		In the Land of Cyclops	Karl Ove	Knausgaard	Martin	Aitken	Archipelago	Nonfiction	28.00	Jan	2021	Norwegian	Norway			Male	Male
9781635420371		I'm Staying Here	Marco	Balzano	Jill	Foulston	Other Press	Fiction	16.99	Dec	2020	Italian	Italy			Male	Female
9781939810809	9781939810816	Acrobat	Nabaneeta	Dev Sen	Nandana	Dev Sen	Archipelago	Poetry	18.00	Mar	2021	Bengali	India			Female	Female
9781939810687	9781939810694	Stories with Pictures	Antonio	Tabucchi	Elizabeth	Harris	Archipelago	Fiction	22.00	Mar	2021	Italian	Italy			Male	Female
9781939810922	9781939810939	Animals	Hebe	Uhart	Robert	Croll	Archipelago	Nonfiction	20.00	Apr	2021	Spanish	Argentina			Female	Male
9781999368456	9781916277816	Musical Offering	Luis	Sagasti	Fionn	Petch	Charco Press	Fiction	14.95	May	2022	Spanish	Argentina			Male	Male
9780993446771		Bellevue	Ivana	Dobrakovova	Julia	Sherwood	Jantar Publishing	Fiction	23.00	Jul	2020	Slovak	Slovakia		Peter Sherwood	Female	Both
9781912681501		Hana	Alena	Mornstajnova	Julia	Sherwood	Parthian	Fiction	14.95	Mar	2021	Czech	Czech Republic		Peter Sherwood	Female	Both
9780988790391		Lullaby for a Hanged Man	Hubert	Klimko-Dobrzaniecki	Julia	Sherwood	Calypso Editions	Fiction	15.00	Jan	2015	Polish	Poland		Peter Sherwood	Male	Both
9780953587896		Samko Tale's Cemetery Book	Daniela	Kapitanova	Julia	Sherwood	Garnett Press	Fiction	5.00	Jan	2011	Slovak	Slovakia			Female	Female
9780993446788		Big Love		Balla	Julia	Sherwood	Jantar Publishing	Fiction	23.00	Jul	2020	Slovak	Slovakia		Peter Sherwood	Male	Both
9780893575021		It Happened on the First of September (or Some Other Time)	Pavol	Rankov	Magdalena	Mullek	Three String Books	Fiction	29.95	Nov	2020	Slovak	Slovakia			Male	Female
9780900575020		Phone Bells Keep Ringing for Me	Choi	Seungia	Won-Chung	Kim	Action Books	Poetry	18.00	Oct	2020	Korean	Korea		Cathy Park Hong	Female	Both
9781945720208		Pixel Flesh	Agustin Fernandez	Mallo	Zachary Rockwell	Ludington	Cardboard House Press	Poetry	16.00	Sep	2020	Spanish	Spain			Male	Male
9781913097301		Things We've Seen	Agustin Fernandez	Mallo	Thomas	Bunstead	Fitzcarraldo Editions	Fiction	21.95	Jun	2021	Spanish	Spain			Male	Male
9781944884857		Agadir	Mohammed	Khair-Eddine	Pierre	Joris	Dialogos	Fiction	19.95	Aug	2020	French	Morocco		Jake Syersak	Male	Male
9781632062710		Memory Monstter	Yishai	Sarid	Yardenne	Greenspan	Restless Books	Fiction	20.00	Sep	2020	Hebrew	Israel			Male	Female
9780062981790		Most Precious of Cargoes: A Tale	Jean-Claude	Grumberg	Frank	Wynne	HarperVia	Fiction	19.99	Sep	2020	French	France			Male	Male
9780893574666		Into the Spotlight. New Writing From Slovakia	Various	Various	Magdalena	Mullek	Three String Books	Fiction	24.95	Apr	2017	Slovak	Slovakia	Balla, Jana Beňová, Zuzana Cigánová, Ivana Dobrakovová, Michal Hvorecký, Monika Kompaníková, Uršuľa Kovalyk, Lukáš Luk, Peter Macsovszky, Dušan Mitana, Pavol Rankov, Veronika Šikulová, Víťo Staviarsky, Marek Vadas, Alta Vášová, Pavel Vilikovský	Julia Sherwood, Peter Sherwood	Both	Both
9781623542306		Of Salt and Shore	Annet	Schaap	Laura	Watkinson	Charlesbridge	Children's	16.99	Oct	2020	Dutch	Netherlands			Female	Female
9780802855459		Mexique: A Refugee Story from the Spanish Civil War	Maria Jose	Ferrada	Elisa	Amado	Eerdmans Books	Children's	17.99	Oct	2020	Spanish	Chile			Female	Female
9781524749118		Philosophy for Polar Explorers	Erling	Kagge	Kenneth	Steven	Pantheon	Nonfiction	20.00	Nov	2020	Norwegian	Norway			Male	Male
9780231185912		Journey from St. Petersburg to Moscow	Alexander	Radishchev	Andrew	Kahn	Columbia University Press	Fiction	14.95	Nov	2020	Russian	Russia		Irina Reyfman	Male	Both
9780374293130		World Turned Upside Down: A History of the Chinese Cultural Revolution	Yang	Jisheng	Stacy	Mosher	FSG	Nonfiction	40.00	Jan	2021	Chinese	China		Guo Jian	Male	Both
9781517910488		Olav Audunsson: I. Vows	Sigrid	Undset	Tiina	Nunnally	University of Minnesota Press	Fiction	17.95	Nov	2020	Norwegian	Norway			Female	Female
9781849354202		Abolition of Prison	Jacques	Lesage de la Haye	Scott	Branson	A K Press	Nonfiction	14.00	Jul	2021	French	France			Male	Undisclosed
9781849354103		July Revolution: Barcelona 1909	Leopoldo	Bonafulla	Slava	Faybysh	A K Press	Nonfiction	18.00	Jul	2021	Catalan	Spain			Male	Male
9781911508953		Notes from Childhood	Norah	Lange	Charlotte	Whittle	And Other Stories	Nonfiction	15.95	May	2021	Spanish	Argentina			Female	Female
9781911508755		Permafrost	Eva	Baltasar	Julia	Sanches	And Other Stories	Fiction	15.95	Apr	2021	Catalan	Spain			Female	Female
9781913505011		Luminous Novel	Mario	Levrero	Annie	McDermott	And Other Stories	Fiction	19.95	Aug	2021	Spanish	Uruguay			Male	Female
9781771964036		White Shadow	Roy	Jacobsen	Don	Bartlett	Biblioasis	Fiction	16.95	Apr	2021	Norwegian	Norway			Male	Male
9781913394547		Basel Killings	Hansjorg	Schneider	Mike	Mitchell	Bitter Lemon	Fiction	15.95	Jul	2021	German	Switzerland			Male	Male
9781913394486		Measure of Time	Gianrico	Carofiglio	Howard	Curtis	Bitter Lemon	Fiction	15.95	Apr	2021	Italian	Italy			Male	Male
9781939568397		Pillar of Books	Bo Young	Moon	Hedgie	Choi	Black Ocean	Poetry	16.00	Apr	2021	Korean	Korea			Female	Female
9781939568366		Beautiful and Useless	Min Jeong	Kim	Soeun	Seo	Black Ocean	Poetry	16.00	Oct	2020	Korean	Korea		Jack Levine	Female	Both
9781780375366		Apathy Is Out	Sean	O Riordain	Greg	Delanty	Bloodaxe	Poetry	19.95	Apr	2021	Irish	Ireland			Male	Male
9781780375045		Taste of Steel - The Smell of Snow	Pia	Tafdrup	David	McDuff	Bloodaxe	Poetry	19.95	Apr	2021	Danish	Denmark			Female	Male
9781780375342		War of the Beasts and the Animals	Maria	Stepanova	Sasha	Dugdale	Bloodaxe	Poetry	17.95	Apr	2021	Russian	Russia			Female	Female
9780374105921		Aquarium	Yaara	Shehori	Todd	Hasak-Lowy	FSG	Fiction	27.00	Apr	2021	Hebrew	Israel			Female	Male
9781681375205		Motley Stones	Adalbert	Stifter	Isabel Fargo	Cole	New York Review Books	Fiction	17.95	Apr	2021	German	Czech Republic			Male	Female
9781681375366		Dead Girls' Class Trip	Anna	Seghers	Margot Bettauer	Dembo	New York Review Books	Fiction	16.95	May	2021	German	Germany			Male	Female
9781681375106		Open Road	Jean	Giono	Paul	Eprile	New York Review Books	Fiction	16.95	May	2021	French	France			Male	Male
9781681375137		N'Gustro Affair	Jean-Patrick	Manchette	Donald	Nicholson-Smith	New York Review Books	Fiction	15.95	Jun	2021	French	France			Male	Male
9781681375281		Strudlhof Steps	Heimito Von	Doderer	Vincent	Kling	New York Review Books	Fiction	24.95	Jul	2021	German	Austria			Male	Male
9781681374864		Memories of Starobielsk	Jozef	Czapski	Alissa	Valles	New York Review Books	Nonfiction	16.95	Mar	2021	Polish	Poland			Male	Female
9781681375526		Exhausted on the Cross	Najwan	Darwish	Kareem James	Abu-Zeid	New York Review Books	Poetry	16.00	Feb	2021	Arabic	Palestine			Male	Male
9781681374987		Pere Gimferrer	Pere	Gimferrer	Adrian Nathan	West	New York Review Books	Poetry	16.00	Mar	2021	Catalan	Spain			Male	Male
9781681375007		Alice Paalen Rahon	Alice Paalen	Rahon	Mary Ann	Caws	New York Review Books	Poetry	16.00	Mar	2021	French	France			Female	Female
9781590178744		Maqroll's Prayer and Other Poems	Alvaro	Mutis	Kristin	Dykstra	New York Review Books	Poetry	16.00	Aug	2021	Spanish	Colombia		Edith Grossman; Alastair Reid;	Male	Both
9781916465640		Loop	Brenda	Lozano	Annie	McDermott	Charco Press	Fiction	15.95	Jun	2021	Spanish	Mexico			Female	Female
9781916277878		Occupation	Julian	Fuks	Daniel	Hahn	Charco Press	Fiction	15.95	Aug	2021	Portuguese	Brazil			Male	Male
9781999368463		Fate	Jorge	Consiglio	Carolina	Orloff	Charco Press	Fiction	15.95	May	2021	Spanish	Argentina			Male	Both
9781916277861		Perfect Cemetary	Federico	Falco	Jennifer	Croft	Charco Press	Fiction	15.95	Apr	2021	Spanish	Argentina			Male	Female
9781999368432		Elena Knows	Claudia	Pineiro	Frances	Riddle	Charco Press	Fiction	15.95	Jul	2021	Spanish	Argentina			Female	Female
9781552454213		And Miles To Go Before I Sleep	Jocelyne	Saucier	Rhonda	Mullins	Coach House Books	Fiction	17.95	Jun	2021	French	Canada			Female	Female
9781566896108		Variations on the Body	Maria	Ospina	Heather	Cleary	Coffee House	Fiction	16.96	Jul	2021	Spanish	Colombia			Female	Female
9781646050550		In Concrete	Anne	Garreta	Emma	Ramadan	Deep Vellum	Fiction	15.95	Apr	2021	French	France			Female	Female
9781646050635		Lone Star	Mathilde	Walter Clark	Martin	Aitken	Deep Vellum	Fiction	17.95	Jun	2021	Danish	Denmark		K. E. Semmel	Female	Male
9781646050611		ELPASO: A Punk Story	Benjamin	Villegas	Jay	Noden	Deep Vellum	Fiction	15.95	Jun	2021	Spanish	Spain			Male	Male
9781646050659		Little Bird	Claudia Ulloa	Donoso	Lily	Meyer	Deep Vellum	Fiction	14.95	Jul	2021	Spanish	Peru			Female	Female
9781646050673		River in the Belly and Other Poems	Fiston Mwanza	Mujila	Bret	Maney	Phoneme Books	Poetry	15.95	Jul	2021	French	Democratic Republic of the Congo			Male	Male
9781338620825		Here the Whole Time 	Vitor 	Martins	Larissa 	Helena	Scholastic	Fiction	18.99	Nov	2020	Portuguese	Brazil			Male	Female
9781913097448		Rein Gold	Elfriede	Jelinek	Gitta	Honegger	Fitzcarraldo Editions	Nonfiction	17.95	May	2021	German	Austria			Female	Female
9781635420951		In the Company of Men	Veronique	Tadjo	Veronique	Tadjo	Other Press	Fiction	14.99	Feb	2021	French	Cote D'Ivoire		John Cullen	Female	Both
9781949641127		Nancy	Bruno	Lloret	Ellen	Jones	Two Lines Press	Fiction	19.95	Apr	2021	Spanish	Chile			Male	Female
9781949641110		Elemental	Various	Various	Various	Various	Two Lines Press	Fiction	16.95	Mar	2021	Various				Both	Both
9781635420357		Ferdinand, The Man with the Kind Heart	Irmgard	Keun	Michael	Hofmann	Other Press	Fiction	17.99	Dec	2020	German	Germany			Female	Male
9781946433473		Marathon Poet	Ake	Hodell	Fia	Backstrom	Ugly Duckling	Fiction	18.00	Nov	2020	Swedish	Sweden			Male	Female
9781734976670		Posthumous Works of Thomas Pilaster	Eric	Chevillard	Chris	Clarke	Sublunary Editions	Fiction	18.00	Mar	2021	French	France			Female	Female
9781771835107		Haunted Hand	Louise	Dupre	Donald	Winkler	Guernica Editions	Poetry	20.00	May	2020	French	Canada			Female	Male
9781939810663		My Little One	Germano	Zullo	Katie	Kitmura	Archipelago	Children's	24.00	Oct	2020	French	France			Male	Female
9781939810823		Juan Hormiga	Gustavo	Roldan	Robert	Croll	Archipelago	Children's	22.00	May	2021	Spanish	Argentina			Male	Male
9781939810847		Sleepy Stories	Mario	Levrero	Alicia	Lopez	Archipelago	Children's	22.00	Jul	2021	Spanish	Uruguay			Male	Female
9781635420142		Zabor or The Psalms	Kamel	Dauod	Emma	Ramadan	Other Press	Fiction	17.99	Mar	2021	French	Algeria			Male	Female
9788086264561		Woman in the Plural	Vitezslav	Nezval	Stephan	Delbos	Twisted Spoon Press	Poetry	21.00	Apr	2021	Czech	Czech Republic		Tereza Novicka	Male	Both
9781939810748		In the Land of the Cyclops	Karl Ove	Knausgaard	Martin	Aitken	Archipelago	Nonfiction	28.00	Jan	2021	Norwegian	Norway			Male	Male
9781496201782		Mahagony	Edouard	Glissant	Betsy	Wing	University of Nebraska	Fiction	19.95	Jan	2021	French	Martinique			Male	Female
9781566896214		Jawbone	Monica	Ojeda	Sarah	Booker	Coffee House	Fiction	16.95	Feb	2021	Spanish	Ecuador			Female	Female
9781946433329		Life in Space	Galina	Rymbu	Joan	Brooks	Ugly Duckling	Poetry	22.00	Nov	2020	Russian	Russia			Female	Undisclosed
9780231195713		Membranes	Ta-wei	Chi	Ari Larissa	Heinrich	Columbia University Press	Fiction	17.00	Jun	2021	Chinese	Taiwan			Male	Undisclosed
9781635420784		Art of Wearing a Trench Coat	Sergi	Pamies	Adrian Nathan	West	Other Press	Fiction	14.99	Mar	2021	Catalan	Spain			Male	Male
9781949641165		Slipping	Mohamed	Kheir	Robin	Moger	Two Lines Press	Fiction	16.95	Jun	2021	Arabic	Egypt			Male	Male
9781734976632		Two Stories	Osvaldo	Lamborghini	Jessica	Sequeira	Sublunary Editions	Fiction	16.00	Jan	2021	Spanish	Argentina			Male	Female
9780900575105		Outgoing Vessel	Ursula Andkjaer	Olsen	Katrine Ogaard	Jensen	Action Books	Poetry	20.00	Mar	2021	Danish	Denmark			Female	Female
9780143135265		Shoko's Smile	Choi	Eunyoung	Sung	Ryu	Penguin	Fiction	17.00	Jun	2021	Korean	Korea			Female	Female
9789533512853		In a Sentimental Mood	Ivana	Bodrozic	Ellen	Elias-Bursac	Sandorf Passage	Poetry	14.95	Apr	2021	Croatian	Croatia		Damir Sodan	Female	Both
9789533512945		From Nowhere to Nowhere	Bekim	Sejranovic	Will	Firtt	Sandorf Passage	Fiction	18.95	Mar	2021	Bosnian	Bosnia-Herzegovina			Male	Male
9789533510293		Journey to Russia	Miroslav	Krleza	Will	Firth	Sandorf Passage	Nonfiction	18.95	Apr	2021	Croatian	Croatia			Male	Male
9781946433497		A Mano / By Hand	Nicole Cecilia	Delgado	Carina del Vallle	Schorske	Ugly Duckling	Nonfiction	12.00	Dec	2020	Spanish	Puerto Rico			Female	Female
9780996630450		Bees on the Snow	Saulius	Saltenis	Elizabeth	Novickas	Pica Pica Press	Fiction	13.99	Feb	2021	Lithuanian	Lithuania			Male	Female
9781635420999		Nation of Plants	Stefano	Mancuso	Gregory	Conti	Other Press	Nonfiction	21.99	Mar	2021	Italian	Italy			Male	Male
9781946433800		Except for This Unseen Thread	Ra'ad	Abdulqadir	Mona	Kareem	Ugly Duckling	Poetry	20.00	Mar	2021	Arabic	Iraq			Male	Female
9781946433541		Ova Completa	Susana	Thenon	Rebekah	Smith	Ugly Duckling	Poetry	20.00	Mar	2021	Spanish	Argentina			Female	Female
9780300237177		Mechanisms of Loss	Michel	Fais	David	Connolly	Yale University Press	Fiction	26.00	Jan	2021	Greek	Greece		Katerina Schina	Male	Both
9781782276210		Second Life of Inspector Canessa	Roberto	Perrone	Alex	Valente	Pushkin Press	Fiction	16.95	Jan	2021	Italian	Italy			Male	Male
9780593134078		Dangers of Smoking in Bed	Mariana	Enriquez	Megan	McDowell	Hogarth Press	Fiction	27.00	Jan	2021	Spanish	Argentina			Female	Female
9781609456450		My Grandmother's Braid	Alina	Bronksy	Tim	Mohr	Europa Editions	Fiction	17.00	Jan	2021	German	Russia			Female	Male
9781939663535		Brief Lives of Idiots	Ermanno	Cavazzoni	Jamie	Richards	Wakefield Press	Fiction	14.95	Jan	2021	Italian	Italy			Male	Female
9781609456474		Beast in Paradise	Cecile	Coulon	Tina	Kover	Europa Editions	Fiction	17.00	Feb	2021	French	France			Female	Female
9781644450437		Wild Swims	Dorthe	Nors	Misha	Hoekstra	Graywolf	Fiction	15.00	Feb	2021	Danish	Denmark			Female	Female
9781644450437		Bug	Giacomo	Sartori	Frederika	Randall	Restless Books	Fiction	18.00	Feb	2021	Italian	Italy			Male	Female
9780811228831		In Memory of Memory	Maria	Stepanova	Sasha	Dugdale	New Directions	Fiction	19.95	Feb	2021	Russian	Russia			Female	Female
9780735222885		Cowboy Graves	Roberto	Bolano	Natasha	Wimmer	Penguin	Fiction	24.00	Feb	2021	Spanish	Chile			Male	Female
9781951142308		How to Order the Universe	Maria Jose	Ferrada	Elizabeth	Bryer	Tin House	Fiction	19.95	Feb	2021	Spanish	Chile			Female	Female
9781609456498		Tonight Is Already Tomorrow	Lia	Levi	Clarissa	Botsford	Europa Editions	Fiction	18.00	Feb	2021	Italian	Italy			Female	Female
9781681375229		Little Snow Landscape	Robert	Walser	Tom	Whalen	New York Review Books	Fiction	15.95	Feb	2021	German	Switzerland			Male	Male
9781788738712		Tomorrow They Won't Dare to Murder Us	Joseph	Andras	Simon	Leser	Verso	Fiction	18.95	Feb	2021	French	France			Male	Male
9780300243017		Orphanage	Serhiy	Zhadan	Reilly	Costigan-Humes	Yale University Press	Fiction	18.00	Feb	2021	Ukrainian	Ukraine		Isaac Stackhouse Wheeler	Male	Male
9780300255263		Voices of the Lost	Hoda	Barakat	Marilyn	Booth	Yale University Press	Fiction	13.00	Mar	2021	Arabic	Lebanon			Female	Female
9781782274230		Red Dog	Willem	Anker	Michiel	Heyns	Pushkin Press	Fiction	16.95	Mar	2021	Afrikaans	South Africa			Male	Male
9781620976517		Impudent Ones	Marguerite	Duras	Kelsey L.	Haskett	New Press	Fiction	25.999	Mar	2021	French	France			Female	Female
9780802149176		Stella	Takis	Wurger	Liesl	Schillinger	Grove	Fiction	25.00	Mar	2021	German	Germany			Male	Female
9780802149176		Stella	Takis	Wurger	Liesl	Schillinger	Grove	Fiction	25.00	Mar	2021	German	Germany			Male	Female
9781609456177		In the Shadow of the Fire	Herve	Le Corre	Tina	Kover	Europa Editions	Fiction	27.00	Apr	2021	French	France			Male	Female
9781914337017	9781914337031	Slavdom: A Selection of his Writings in Prose and Verse	Ludovít	Stur	Charles	Kraszewski	Glagoslav Publications	Fiction	23.99	Mar	2021	Slovak	Slovakia			Male	Male
9781912894390	9781912894413	Orchestra	Vladimir	Gonik	Christopher	Culver	Glagoslav Publications	Fiction	28.99	Jan	2021	Russian	Russia			Male	Male
9781912894277	9781912894291	Where Was the Angel Going?	Jan	Balaban	Charles	Kraszewski	Glagoslav Publications	Fiction	23.99	Nov	2020	Czech	Czech Republic			Male	Male
9781912894901	9781912894925	Mebet	Alexander	Grigorenko	Christopher	Culver	Glagoslav Publications	Fiction	23.50	Nov	2020	Russian	Russia			Male	Male
9781912894963	9781912894864	Lawyer from Lychakiv Street	Andriy	Kokotiukha	Yuri	Tkacz	Glagoslav Publications	Fiction	23.99	Nov	2020	Ukrainian	Ukraine			Male	Male
9781912894789	9781912894802	Monastery	Zakhar	Prilepin	Nicholas	Kotar	Glagoslav Publications	Fiction	28.99	Jul	2020	Russian	Russia			Male	Male
9781912894758	9781912894772	Robinson	Aram	Pachyan	Nazareth	Seferian	Glagoslav Publications	Fiction	22.99	Jun	2020	Armenian	Armenia		Nairi Hakhverdi; Arevik Ashkharoya;, Nyree Abrahamian; Lusine Mueller;	Male	Both
9781912894710	9781912894734	Olanda	Rafal	Wojasinnski	Charles	Kraszewski	Glagoslav Publications	Fiction	22.50	May	2020	Polish	Poland			Male	Male
9781912894512	9781912894536	Mouseiad and Other Mock Epics	Ignacy	Krasicki	Charles	Kraszewski	Glagoslav Publications	Fiction	21.99	Nov	2019	Polish	Poland			Male	Male
9781911414292	9781911414315	Tsunami	Anatoly	Kurchatkin	Arch	Tait	Glagoslav Publications	Fiction	25.25	Feb	2017	Russian	Russia			Male	Male
9780374182304		Art of Losing	Alice	Zeniter	Frank	Wynne	FSG	Fiction	28.00	Mar	2021	French	France			Female	Male
9781635420456		Sunday in Ville-D'Avray	Dominique	Barberis	John	Cullen	Other Press	Fiction	20.00	Apr	2021	French	France			Female	Male
9781935554615		Lamberto, Lamberto, Lamberto	Gianni	Rodari	Antony	Shugaar	Melville House	Fiction	22.95	Dec	2011	Italian	Italy			Male	Male
9781945680434		Beginning of Water	Tran Le	Khanh	Bruce	Weigl	White Pine	Poetry	17.00	May	2021	Vietnamese	Vietnam			Male	Male
9781946433664		God Is a Bitch Too	Maria Paz	Guerrero	Camilo	Roldan	Ugly Duckling	Poetry	12.00	Dec	2020	Spanish	Colombia			Female	Male
9781946433688		Liberamerica		Monchoachi	Patricia	Hartland	Ugly Duckling	Poetry	12.00	Dec	2020	French	Martinique			Male	Undisclosed
9780593317839		Lazarus: A Killer Instinct Novel	Lars	Kepler	Neil	Smith	Knopf	Fiction	28.95	Dec	2020	Swedish	Sweden			Male	Male
9798681417019		Thirteenth Bullet	Marcel	Lanteaume	John	Pugmire	Locked Room International	Fiction	19.99	Dec	2020	French	France			Male	Male
9781645250500		Asphodels	Bernardo	Cuoto Castillo	Jessica	Sequeira	Snuggly	Fiction	14.00	Dec	2020	Spanish	Mexico			Male	Female
9781438480565		Immortals	Makenzy	Orcel	Nathan	Dize	State University of New York	Fiction	18.95	Nov	2020	French	Haiti			Male	Male
9781681374765		Dissipatio H.G.; The Vanishing	Guido	Morselli	Frederika	Randall	New York Review Books	Fiction	16.95	Dec	2020	Italian	Italy			Male	Female
9780295747668		One Left	Kim	Soon	Bruce	Fulton	University of Washington Press	Fiction	19.95	Sep	2020	Korean	Korea		Ju-chan Fulton	Female	Both
9781644210536		Arcadia	Emmanuelle	Bayamack-Tam	Ruth	Diver	Seven Stories Press	Fiction	19.95	May	2021	French	France			Female	Female
9780063004030		Secret Talker	Geling	Yan	Jeremy	Tiang	HarperVia	Fiction	23.99	May	2021	Chinese	China			Female	Male
9780231193870		Death of Vazir-Mukhtar	Yury	Tynyanov	Anna Kurkina	Rush	Columbia University Press	Fiction	19.95	Apr	2021	Russian	Russia		Christopher Rush	Male	Both
9781946433718		Upper Volta	Yanko	Gonzalez	Stephen	Rosensheim	Ugly Duckling	Poetry		May	2021	Spanish	Chile			Male	Male
9781635420432		Meeting in Positano	Goliarda	Sapienza	Brian Robert	Moore	Other Press	Fiction	15.99	May	2021	Italian	Italy			Female	Male
9781590518410		Heart Remembers	Jan-Philipp	Sendker	Kevin	Wiliarty	Other Press	Fiction	17.99	May	2021	German	Germany			Male	Male
9781783786213		Fatherland and the Jews	Alfred	Wiener	Ben	Barkow	Granta	Nonfiction	18.00	Aug	2021	German	Germany			Male	Male
9780374190255		To Walk Alone in the Crowd	Antonio Munoz	Molina	Guillermo	Bleichmar	FSG	Fiction	$28.00	Jul	2021	Spanish	Spain			Male	Male
9781642861006		Movement	Petra	Hulova	Alex	Zucker	World Editions	Fiction	16.99	Oct	2021	Czech	Czech Republic			Female	Male
9781542018746	9781542018739	On the Wings of Hope	Ella	Zeiss	Helen	MacCormac	Lake Union Publishing	Fiction	14.95	Nov	2020	German	Germany			Female	Female
9781542019842	9781542019835	Under Almond Blossoms	Anja Saskia	Beyer	Annette 	Charpentier	Lake Union Publishing	Fiction	14.95	Dec	2020	German	Germany			Female	Female
9781542019620	9781542019637	Don't Wake Me	Martin	Kruger	Jozef 	van der Voort	Thomas & Mercer	Fiction	15.95	Dec	2020	German	Germany			Male	Male
9781542026758	9781542026765	Agnes's Place	Marit	Larsen	Kari	Dickson	AmazonCrossing	Children's	$17.99	Mar	2021	Norwegian	Norway			Female	Female
9781542027915	9781542022125	Tears of Amber	Sofía 	Segovia	Simon	Bruni	AmazonCrossing	Fiction	14.95	May	2021	Spanish	Mexico			Female	Male
9781592702848		Telephone Tales	Gianni	Rodari	Antony	Shugaar	Enchanted Lion	Children's	27.95	Sep	2020	Italian	Italy			Male	Male
9781592703128		Shadow Elephant	Nadine	Robert	Klinger	Sarah	Enchanted Lion	Children's	18.95	Oct	2020	French	Canada			Female	Female
9781525305474		It’s MY Tree	Olivier	Tallec	Yvette	Ghione	Kids Can	Children's	17.99	Sep	2020	French	France			Male	Female
9780735843882		Hans Christian Andersen: The Journey of His Life	Heinz	Janisch	David Henry	Wilson	North-South	Children's	18.95	Sep	2020	German	Austria			Male	Male
9781616899455		I Am a Capybara	Michela	Fabbri	Brian	Solomon	Princeton	Children's	17.95	Oct	2020	Italian	Italy			Female	Male
9781542025645	9781542025638	Hope	Marc 	Levy	Hannah 	Dickens-Doyle	AmazonCrossing	Fiction	14.95	May	2021	French	France			Male	Female
9781632062680		1,001 Creatures	Laura	Merz	Emily	Jeremiah	Yonder	Children's	20	Sep	2020	Finnish	Finland	Aino Jarvinen		Female	Female
9780062940513		Children’s Train	Viola	Ardone	Clarissa	Botsford	HarperVia	Fiction	16.99	Jan	2021	Italian	Italy			Female	Female
9781771647076		Small History of a Disagreement	Claudio	Fuentes	Elisa	Amado	Greystone Books	Children's	18.95	Oct	2020	Spanish	Chile			Male	Female
9780593188217		Knock Knock	Anders	Roslund	Elizabeth	Clark Wessel	Putnam	Fiction	27	Jan	2021	Swedish	Sweden			Male	Female
