ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,10,233,"25,568","2,720","25,568",0,0,0,0,8,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,11,29,"19,420",298,"19,420",0,0,0,0,0,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,12,9,"12,334",92,"12,334",0,0,0,0,0,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,1,"7,519",135,"55,813",135,0,0,312,0,0,135,"1,020",Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,2,"4,641",123,"35,253",123,0,0,300,0,0,123,675,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,3,"8,055",171,"58,134",171,0,0,528,0,0,171,"1,059",Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,4,"7,488",18,"56,877",18,0,0,666,0,0,18,626,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,5,"7,497",36,"56,639",36,0,0,726,0,0,36,409,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,6,"8,175",174,"62,559",174,0,0,788,0,0,174,"1,016",Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,7,"6,880",153,"52,927",153,0,0,684,0,0,153,429,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,8,"6,274",30,"48,795",30,0,0,556,0,0,30,482,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,9,"6,115",381,"47,599",381,0,0,488,0,0,381,80,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,10,"6,789",0,"49,744",0,0,0,514,0,0,0,44,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,11,"6,732",30,"51,639",30,0,0,476,0,0,30,375,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,12,"7,652",87,"56,924",87,0,0,536,0,0,87,819,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2021,"83,817","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034"
Everglades NP,EVER,National Park,Southeast ,FL,2021,1,"123,528",600,"762,912",600,0,"6,271",0,0,"7,524",0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,2,"93,812",600,"579,123",600,0,"5,946",0,0,"5,736",0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,3,"82,016",600,"479,423",600,0,"5,097",0,0,"5,218",0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,4,"94,693",600,"480,989",600,0,"2,828",0,0,"2,914",0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,5,"95,632",600,"413,230",600,0,"1,760",0,0,"1,162",0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,6,"97,092",300,"358,448",300,0,"1,335",0,0,288,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,7,"74,370",300,"283,323",300,0,806,0,0,298,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,8,"57,175",300,"213,024",300,0,553,0,0,18,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,9,"44,673",300,"182,948",300,0,602,0,0,25,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,10,"50,173",600,"222,446",600,0,946,0,0,28,0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,11,"60,962",600,"394,174",600,0,"6,254",0,0,"1,789",0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Everglades NP,EVER,National Park,Southeast ,FL,2021,12,"68,004",600,"413,941",600,0,"6,254",0,0,"1,789",0,0,Everglades NP,EVER,National Park,Southeast ,FL,2021,"942,130","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,1,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,2,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,3,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,4,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,5,202,0,521,0,0,0,0,0,18,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,6,"1,686",0,"8,974",0,0,0,0,0,342,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,7,"2,355",0,"12,726",0,0,0,0,0,486,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,8,"2,196",0,"19,318",0,0,0,0,0,765,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,9,923,0,950,0,0,0,0,0,21,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,10,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,11,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,12,0,0,0,0,0,0,0,0,0,0,0,Gates of the Arctic NP & PRES,GAAR,National Park,Alaska,AK,2021,"7,362",0,"42,489",0,0,0,0,0,"1,632",0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,1,"25,026",0,"100,105",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,2,"21,258",0,"85,030",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,3,"65,025",0,"260,100",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,4,"61,664",0,"246,655",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,5,"77,152",0,"308,610",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,6,"117,599",0,"470,395",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,7,"363,556",0,"1,454,225",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,8,"118,126",0,"472,505",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,9,"78,848",0,"315,390",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,10,"84,326",0,"337,305",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,11,"68,249",0,"272,995",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,12,"64,252",0,"257,010",0,0,0,0,0,0,0,0,Gateway Arch NP,JEFF,National Park,Midwest ,MO,2021,"1,145,081",0,"4,580,325",0,0,0,0,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,1,173,12,"2,796",12,0,0,0,0,22,120,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,2,173,20,"2,796",20,0,0,0,0,22,200,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,3,173,37,"2,796",37,0,0,0,0,22,140,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,4,196,16,"5,176",16,0,0,0,0,51,80,140,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,5,"1,382",8,"40,357",8,891,0,28,0,238,80,363,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,6,"9,527",54,"257,918",54,"5,489",0,206,0,"1,050","1,010","1,730",Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,7,"15,660",78,"389,629",78,"6,618",0,307,0,"1,207","1,290","3,452",Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,8,"28,998",204,"484,894",204,"5,038",0,252,0,616,920,"2,302",Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,9,"26,312",23,"332,747",23,539,0,20,0,143,230,461,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,10,"6,828",18,"82,400",18,0,0,0,0,30,160,60,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,11,173,12,"2,796",12,0,0,0,0,22,120,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,12,173,12,"2,796",12,0,0,0,0,22,120,70,Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2021,"89,768",494,"1,607,101","109,050","18,575",0,813,0,"3,445","4,470","8,858"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,1,"23,417",45,"96,305",45,0,0,58,48,41,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,2,"17,238",20,"70,204",20,0,0,12,30,27,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,3,"30,976",56,"127,785",56,0,0,72,39,104,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,4,"53,134",73,"223,867",73,0,0,142,378,109,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,5,"175,277",354,"887,374",354,"2,140",0,"3,440","4,368",357,0,43,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,6,"587,237",921,"6,382,190",921,"12,699",0,"16,220","19,143","4,040",0,139,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,7,"796,868","2,152","8,809,401","2,152","16,010",0,"26,824","22,626","10,082",0,"2,439",Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,8,"670,628","2,376","7,570,669","2,376","15,926",0,"23,272","22,323","9,951",0,"1,624",Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,9,"533,388","1,579","5,650,842","1,579","7,735",0,"10,002","14,304","8,200",0,252,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,10,"149,564",343,"660,139",343,0,0,915,"1,953",570,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,11,"26,300",51,"109,745",51,0,0,68,144,41,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Glacier NP,GLAC,National Park,Intermountain ,MT,2021,12,"17,629",16,"71,370",16,0,0,12,9,26,0,0,Glacier NP,GLAC,National Park,Intermountain ,MT,2021,"3,081,656","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,1,"164,922",408,"2,580,763",408,"10,614","1,321","2,237","1,004","8,955",0,0,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,"4,532,677","18,243","71,129,791","18,243","393,531","38,293","119,531","55,661","332,295",0,"7,991"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,2,"161,428",704,"2,505,589",704,"14,008","1,644","1,930",832,"9,436",0,0,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,"4,532,677","18,243","71,129,791","18,243","393,531","38,293","119,531","55,661","332,295",0,"7,991"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,3,"317,054","1,222","4,895,598","1,222","28,808","3,929","9,304","4,209","24,807",0,0,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,"4,532,677","18,243","71,129,791","18,243","393,531","38,293","119,531","55,661","332,295",0,"7,991"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,4,"421,232","1,434","6,565,463","1,434","33,144","3,687","12,081","5,091","26,535",0,0,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,"4,532,677","18,243","71,129,791","18,243","393,531","38,293","119,531","55,661","332,295",0,"7,991"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,5,"484,442","1,706","7,689,934","1,706","34,006","3,068","14,766","6,186","51,569",0,0,Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,"4,532,677","18,243","71,129,791","18,243","393,531","38,293","119,531","55,661","332,295",0,"7,991"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,6,"538,530",456,"8,425,835",456,"55,770","4,669","17,487","8,662","40,644",0,"1,389",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,"4,532,677","18,243","71,129,791","18,243","393,531","38,293","119,531","55,661","332,295",0,"7,991"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,7,"556,766","4,568","8,775,738","4,568","42,547","5,152","16,241","8,104","36,615",0,"2,170",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,"4,532,677","18,243","71,129,791","18,243","393,531","38,293","119,531","55,661","332,295",0,"7,991"
Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,8,"430,684","2,058","6,857,150","2,058","33,968","3,919","11,177","5,583","33,503",0,"1,240",Grand Canyon NP,GRCA,National Park,Intermountain ,AZ,2021,"4,532,677","18,243","71,129,791","18,243","393,531","38,293","119,531","55,661","332,295",0,"7,991"
